"author","success","completed","2020-04-07T17:17:18Z","2020-04-07T17:18:51Z"
"unit","success","completed","2020-04-07T17:17:19Z","2020-04-07T17:46:14Z"
"acceptance","success","completed","2020-04-07T17:17:19Z","2020-04-07T18:11:55Z"
"checkstyle","success","completed","2020-04-07T17:17:18Z","2020-04-07T17:23:31Z"
"findbugs","success","completed","2020-04-07T17:17:19Z","2020-04-07T17:24:08Z"
"it-client","success","completed","2020-04-07T17:27:30Z","2020-04-07T18:03:40Z"
"it-hdds-om","success","completed","2020-04-07T17:27:28Z","2020-04-07T17:52:39Z"
"it-filesystem-contract","success","completed","2020-04-07T17:27:27Z","2020-04-07T17:44:31Z"
"it-ozone","success","completed","2020-04-07T17:27:28Z","2020-04-07T17:55:30Z"
"it-filesystem","success","completed","2020-04-07T17:27:31Z","2020-04-07T17:47:25Z"
"it-freon","success","completed","2020-04-07T17:27:28Z","2020-04-07T17:39:57Z"
"rat",,"in_progress","2020-04-07T09:25:20Z",
"unit",,"in_progress","2020-04-07T09:25:21Z",
"author",,"in_progress","2020-04-07T09:25:20Z",
"compile",,"in_progress","2020-04-07T09:26:00Z",
"findbugs",,"in_progress","2020-04-07T09:25:22Z",
"acceptance",,"in_progress","2020-04-07T09:25:22Z",
"checkstyle",,"in_progress","2020-04-07T09:25:18Z",
"author","success","completed","2020-04-07T01:21:47Z","2020-04-07T01:23:24Z"
"unit","success","completed","2020-04-07T01:21:47Z","2020-04-07T01:54:38Z"
"compile","success","completed","2020-04-07T01:21:47Z","2020-04-07T01:33:06Z"
"rat","success","completed","2020-04-07T01:21:45Z","2020-04-07T01:23:27Z"
"findbugs","success","completed","2020-04-07T01:21:49Z","2020-04-07T01:28:40Z"
"checkstyle","success","completed","2020-04-07T01:21:46Z","2020-04-07T01:24:12Z"
"acceptance","success","completed","2020-04-07T01:21:49Z","2020-04-07T02:13:03Z"
"it-client","success","completed","2020-04-07T01:33:16Z","2020-04-07T02:10:47Z"
"it-hdds-om","success","completed","2020-04-07T01:33:17Z","2020-04-07T01:59:28Z"
"it-ozone","success","completed","2020-04-07T01:33:18Z","2020-04-07T02:02:42Z"
"it-filesystem-contract","success","completed","2020-04-07T01:33:14Z","2020-04-07T01:51:08Z"
"it-freon","success","completed","2020-04-07T01:33:17Z","2020-04-07T01:50:44Z"
"it-filesystem","success","completed","2020-04-07T01:33:17Z","2020-04-07T01:54:16Z"
"compile","success","completed","2020-04-07T04:59:09Z","2020-04-07T05:10:12Z"
"rat","success","completed","2020-04-07T04:59:09Z","2020-04-07T05:00:56Z"
"author","success","completed","2020-04-07T04:59:08Z","2020-04-07T05:00:40Z"
"unit","success","completed","2020-04-07T04:59:09Z","2020-04-07T05:31:25Z"
"acceptance","success","completed","2020-04-07T04:59:08Z","2020-04-07T05:53:30Z"
"checkstyle","success","completed","2020-04-07T04:59:10Z","2020-04-07T05:01:42Z"
"findbugs","success","completed","2020-04-07T04:59:09Z","2020-04-07T05:05:57Z"
"it-hdds-om","success","completed","2020-04-07T05:10:20Z","2020-04-07T05:36:36Z"
"it-ozone","success","completed","2020-04-07T05:10:23Z","2020-04-07T05:38:09Z"
"it-filesystem-contract","success","completed","2020-04-07T05:10:22Z","2020-04-07T05:29:27Z"
"it-client","failure","completed","2020-04-07T05:10:21Z","2020-04-07T06:00:03Z"
"it-freon","success","completed","2020-04-07T05:10:22Z","2020-04-07T05:25:43Z"
"it-filesystem","success","completed","2020-04-07T05:10:23Z","2020-04-07T05:32:01Z"
"rat","success","completed","2020-04-07T17:12:34Z","2020-04-07T17:14:14Z"
"compile","success","completed","2020-04-07T17:13:23Z","2020-04-07T17:23:55Z"
"author","success","completed","2020-04-07T17:12:34Z","2020-04-07T17:14:04Z"
"unit","success","completed","2020-04-07T17:12:34Z","2020-04-07T17:47:07Z"
"acceptance","success","completed","2020-04-07T17:12:34Z","2020-04-07T18:07:16Z"
"checkstyle","success","completed","2020-04-07T17:12:34Z","2020-04-07T17:19:13Z"
"findbugs","success","completed","2020-04-07T17:12:34Z","2020-04-07T17:19:48Z"
"it-client","success","completed","2020-04-07T17:24:07Z","2020-04-07T17:59:35Z"
"it-filesystem-contract","success","completed","2020-04-07T17:24:08Z","2020-04-07T17:41:16Z"
"it-ozone","success","completed","2020-04-07T17:24:07Z","2020-04-07T17:49:37Z"
"it-hdds-om","success","completed","2020-04-07T17:24:07Z","2020-04-07T17:49:41Z"
"it-filesystem","success","completed","2020-04-07T17:24:08Z","2020-04-07T17:44:38Z"
"it-freon","success","completed","2020-04-07T17:24:08Z","2020-04-07T17:38:54Z"
"author","success","completed","2020-04-07T18:22:27Z","2020-04-07T18:24:07Z"
"unit","success","completed","2020-04-07T18:22:27Z","2020-04-07T18:50:10Z"
"rat","success","completed","2020-04-07T18:22:27Z","2020-04-07T18:24:08Z"
"compile","success","completed","2020-04-07T18:22:28Z","2020-04-07T18:31:59Z"
"findbugs","success","completed","2020-04-07T18:22:26Z","2020-04-07T18:29:05Z"
"checkstyle","success","completed","2020-04-07T18:22:26Z","2020-04-07T18:28:49Z"
"acceptance","success","completed","2020-04-07T18:22:28Z","2020-04-07T19:18:02Z"
"it-hdds-om","success","completed","2020-04-07T18:32:12Z","2020-04-07T18:57:38Z"
"it-ozone","success","completed","2020-04-07T18:32:12Z","2020-04-07T19:01:08Z"
"it-client","success","completed","2020-04-07T18:32:10Z","2020-04-07T19:07:06Z"
"it-filesystem","success","completed","2020-04-07T18:32:11Z","2020-04-07T18:53:34Z"
"it-freon","success","completed","2020-04-07T18:32:12Z","2020-04-07T18:46:02Z"
"it-filesystem-contract","success","completed","2020-04-07T18:32:13Z","2020-04-07T18:49:43Z"
"unit","success","completed","2020-04-25T00:19:54Z","2020-04-25T00:51:54Z"
"rat","success","completed","2020-04-25T00:19:53Z","2020-04-25T00:21:29Z"
"author","success","completed","2020-04-25T00:19:54Z","2020-04-25T00:21:21Z"
"compile","success","completed","2020-04-25T00:19:53Z","2020-04-25T00:29:04Z"
"checkstyle","success","completed","2020-04-25T00:19:53Z","2020-04-25T00:22:28Z"
"acceptance","success","completed","2020-04-25T00:19:54Z","2020-04-25T01:14:56Z"
"findbugs","success","completed","2020-04-25T00:19:52Z","2020-04-25T00:26:37Z"
"it-filesystem-contract","success","completed","2020-04-25T00:29:15Z","2020-04-25T00:46:22Z"
"it-hdds-om","success","completed","2020-04-25T00:29:13Z","2020-04-25T01:07:13Z"
"it-ozone","success","completed","2020-04-25T00:29:14Z","2020-04-25T00:57:50Z"
"it-client","failure","completed","2020-04-25T00:29:15Z","2020-04-25T01:06:14Z"
"it-filesystem","success","completed","2020-04-25T00:29:15Z","2020-04-25T00:49:58Z"
"it-freon","success","completed","2020-04-25T00:29:16Z","2020-04-25T00:44:14Z"
"compile","success","completed","2020-04-01T03:04:32Z","2020-04-01T03:15:08Z"
"acceptance","success","completed","2020-04-01T03:04:32Z","2020-04-01T04:06:58Z"
"author","success","completed","2020-04-01T03:04:30Z","2020-04-01T03:06:00Z"
"checkstyle","success","completed","2020-04-01T03:04:31Z","2020-04-01T03:06:29Z"
"unit","success","completed","2020-04-01T03:04:31Z","2020-04-01T03:38:54Z"
"findbugs","success","completed","2020-04-01T03:04:30Z","2020-04-01T03:07:10Z"
"rat","success","completed","2020-04-01T03:04:32Z","2020-04-01T03:06:09Z"
"it-client","success","completed","2020-04-01T03:15:19Z","2020-04-01T03:53:43Z"
"it-filesystem-contract","success","completed","2020-04-01T03:15:20Z","2020-04-01T03:33:05Z"
"it-ozone","success","completed","2020-04-01T03:15:20Z","2020-04-01T03:42:43Z"
"it-hdds-om","success","completed","2020-04-01T03:15:17Z","2020-04-01T03:41:02Z"
"it-filesystem","success","completed","2020-04-01T03:15:21Z","2020-04-01T03:36:15Z"
"it-freon","success","completed","2020-04-01T03:15:19Z","2020-04-01T03:33:06Z"
"author","success","completed","2020-04-01T16:19:40Z","2020-04-01T16:20:59Z"
"compile","success","completed","2020-04-01T16:19:41Z","2020-04-01T16:30:11Z"
"checkstyle","success","completed","2020-04-01T16:19:40Z","2020-04-01T16:21:36Z"
"acceptance","success","completed","2020-04-01T16:19:40Z","2020-04-01T17:21:08Z"
"findbugs","success","completed","2020-04-01T16:19:40Z","2020-04-01T16:22:49Z"
"unit","success","completed","2020-04-01T16:19:42Z","2020-04-01T16:53:37Z"
"rat","success","completed","2020-04-01T16:19:41Z","2020-04-01T16:21:16Z"
"it-ozone","success","completed","2020-04-01T16:30:22Z","2020-04-01T16:58:51Z"
"it-hdds-om","success","completed","2020-04-01T16:30:22Z","2020-04-01T16:55:06Z"
"it-filesystem-contract","success","completed","2020-04-01T16:30:23Z","2020-04-01T16:47:23Z"
"it-client","success","completed","2020-04-01T16:30:23Z","2020-04-01T17:09:36Z"
"it-freon","success","completed","2020-04-01T16:30:23Z","2020-04-01T16:46:33Z"
"it-filesystem","success","completed","2020-04-01T16:30:23Z","2020-04-01T16:52:14Z"
"rat","success","completed","2020-04-01T12:37:13Z","2020-04-01T12:38:51Z"
"author","success","completed","2020-04-01T12:37:12Z","2020-04-01T12:38:37Z"
"checkstyle","success","completed","2020-04-01T12:37:11Z","2020-04-01T12:39:04Z"
"compile","success","completed","2020-04-01T12:37:11Z","2020-04-01T13:04:59Z"
"acceptance","failure","completed","2020-04-01T12:37:12Z","2020-04-01T14:42:32Z"
"findbugs","success","completed","2020-04-01T12:37:10Z","2020-04-01T12:40:32Z"
"unit","success","completed","2020-04-01T12:37:11Z","2020-04-01T13:09:41Z"
"it-filesystem-contract","success","completed","2020-04-01T13:05:15Z","2020-04-01T13:23:11Z"
"it-client","success","completed","2020-04-01T13:05:17Z","2020-04-01T13:42:15Z"
"it-ozone","success","completed","2020-04-01T13:05:16Z","2020-04-01T13:33:59Z"
"it-hdds-om","success","completed","2020-04-01T13:05:15Z","2020-04-01T13:30:37Z"
"it-filesystem","success","completed","2020-04-01T13:05:17Z","2020-04-01T13:27:31Z"
"it-freon","success","completed","2020-04-01T13:05:15Z","2020-04-01T13:19:34Z"
"rat","success","completed","2020-04-01T19:53:44Z","2020-04-01T19:55:14Z"
"compile","success","completed","2020-04-01T19:52:47Z","2020-04-01T20:03:22Z"
"author","success","completed","2020-04-01T19:52:50Z","2020-04-01T19:54:18Z"
"unit","success","completed","2020-04-01T19:52:47Z","2020-04-01T20:26:15Z"
"findbugs","success","completed","2020-04-01T19:52:48Z","2020-04-01T19:56:03Z"
"acceptance","success","completed","2020-04-01T19:52:50Z","2020-04-01T20:46:46Z"
"checkstyle","success","completed","2020-04-01T19:52:49Z","2020-04-01T19:54:40Z"
"it-filesystem-contract","success","completed","2020-04-01T20:03:35Z","2020-04-01T20:21:13Z"
"it-filesystem","success","completed","2020-04-01T20:03:35Z","2020-04-01T20:25:49Z"
"it-freon","success","completed","2020-04-01T20:03:35Z","2020-04-01T20:20:55Z"
"it-client","success","completed","2020-04-01T20:03:34Z","2020-04-01T20:43:48Z"
"it-hdds-om","success","completed","2020-04-01T20:03:35Z","2020-04-01T20:29:05Z"
"it-ozone","success","completed","2020-04-01T20:03:36Z","2020-04-01T20:30:33Z"
"author","success","completed","2020-04-01T15:29:46Z","2020-04-01T15:31:14Z"
"compile","success","completed","2020-04-01T15:29:46Z","2020-04-01T15:40:10Z"
"unit","success","completed","2020-04-01T15:29:47Z","2020-04-01T16:09:33Z"
"rat","success","completed","2020-04-01T15:29:49Z","2020-04-01T15:31:35Z"
"acceptance","cancelled","completed","2020-04-01T15:29:48Z","2020-04-01T21:30:02Z"
"findbugs","success","completed","2020-04-01T15:29:48Z","2020-04-01T15:33:12Z"
"checkstyle","success","completed","2020-04-01T15:29:48Z","2020-04-01T15:31:53Z"
"it-filesystem-contract","success","completed","2020-04-01T15:40:22Z","2020-04-01T15:58:14Z"
"it-freon","success","completed","2020-04-01T15:40:22Z","2020-04-01T15:56:16Z"
"it-filesystem","success","completed","2020-04-01T15:40:21Z","2020-04-01T16:01:02Z"
"it-client","success","completed","2020-04-01T15:40:23Z","2020-04-01T16:20:20Z"
"it-hdds-om","success","completed","2020-04-01T15:40:23Z","2020-04-01T16:06:22Z"
"it-ozone","success","completed","2020-04-01T15:40:23Z","2020-04-01T16:06:50Z"
"unit","success","completed","2020-04-01T11:47:34Z","2020-04-01T12:21:21Z"
"author","success","completed","2020-04-01T11:47:32Z","2020-04-01T11:48:58Z"
"rat","success","completed","2020-04-01T11:47:32Z","2020-04-01T11:49:07Z"
"compile","success","completed","2020-04-01T11:47:33Z","2020-04-01T11:58:59Z"
"checkstyle","success","completed","2020-04-01T11:47:32Z","2020-04-01T11:49:26Z"
"findbugs","success","completed","2020-04-01T11:47:30Z","2020-04-01T11:50:41Z"
"acceptance","failure","completed","2020-04-01T11:47:30Z","2020-04-01T12:45:03Z"
"it-ozone","success","completed","2020-04-01T11:59:10Z","2020-04-01T12:27:33Z"
"it-hdds-om","success","completed","2020-04-01T11:59:10Z","2020-04-01T12:24:44Z"
"it-client","success","completed","2020-04-01T11:59:10Z","2020-04-01T12:38:55Z"
"it-filesystem-contract","success","completed","2020-04-01T11:59:12Z","2020-04-01T12:17:20Z"
"it-freon","success","completed","2020-04-01T11:59:11Z","2020-04-01T12:16:31Z"
"it-filesystem","success","completed","2020-04-01T11:59:12Z","2020-04-01T12:21:06Z"
"rat","success","completed","2020-04-28T09:42:05Z","2020-04-28T09:44:08Z"
"unit","success","completed","2020-04-28T09:42:04Z","2020-04-28T10:09:25Z"
"compile","success","completed","2020-04-28T09:42:06Z","2020-04-28T09:51:36Z"
"author","success","completed","2020-04-28T09:42:03Z","2020-04-28T09:43:33Z"
"checkstyle","success","completed","2020-04-28T09:42:06Z","2020-04-28T09:45:34Z"
"findbugs","success","completed","2020-04-28T09:42:04Z","2020-04-28T09:48:34Z"
"acceptance","success","completed","2020-04-28T09:42:05Z","2020-04-28T10:33:14Z"
"it-hdds-om","success","completed","2020-04-28T09:51:48Z","2020-04-28T10:28:45Z"
"it-filesystem","success","completed","2020-04-28T09:51:45Z","2020-04-28T10:13:58Z"
"it-client","success","completed","2020-04-28T09:51:49Z","2020-04-28T10:27:21Z"
"it-ozone","success","completed","2020-04-28T09:51:49Z","2020-04-28T10:20:19Z"
"it-filesystem-contract","success","completed","2020-04-28T09:51:49Z","2020-04-28T10:08:59Z"
"it-freon","success","completed","2020-04-28T09:51:47Z","2020-04-28T10:06:43Z"
"compile","success","completed","2020-04-28T16:36:27Z","2020-04-28T16:47:16Z"
"rat","success","completed","2020-04-28T16:36:28Z","2020-04-28T16:38:10Z"
"checkstyle","success","completed","2020-04-28T16:36:27Z","2020-04-28T16:39:55Z"
"author","success","completed","2020-04-28T16:36:37Z","2020-04-28T16:38:06Z"
"findbugs","success","completed","2020-04-28T16:36:27Z","2020-04-28T16:43:31Z"
"unit","success","completed","2020-04-28T16:36:28Z","2020-04-28T17:09:07Z"
"acceptance","success","completed","2020-04-28T16:36:28Z","2020-04-28T17:26:39Z"
"it-filesystem-contract","success","completed","2020-04-28T16:47:29Z","2020-04-28T17:05:00Z"
"it-client","success","completed","2020-04-28T16:47:29Z","2020-04-28T17:23:48Z"
"it-hdds-om","success","completed","2020-04-28T16:47:29Z","2020-04-28T17:27:08Z"
"it-ozone","success","completed","2020-04-28T16:47:28Z","2020-04-28T17:16:56Z"
"it-freon","success","completed","2020-04-28T16:47:31Z","2020-04-28T17:02:50Z"
"it-filesystem","success","completed","2020-04-28T16:47:29Z","2020-04-28T17:06:47Z"
"author","success","completed","2020-04-28T14:34:38Z","2020-04-28T14:36:10Z"
"rat","success","completed","2020-04-28T14:34:39Z","2020-04-28T14:36:18Z"
"unit","failure","completed","2020-04-28T14:34:39Z","2020-04-28T14:58:49Z"
"compile","success","completed","2020-04-28T14:34:38Z","2020-04-28T14:44:58Z"
"findbugs","success","completed","2020-04-28T14:34:38Z","2020-04-28T14:58:13Z"
"checkstyle","success","completed","2020-04-28T14:35:54Z","2020-04-28T14:39:04Z"
"acceptance","success","completed","2020-04-28T14:34:40Z","2020-04-28T15:26:40Z"
"it-filesystem","success","completed","2020-04-28T14:45:11Z","2020-04-28T15:04:51Z"
"it-client","failure","completed","2020-04-28T14:45:10Z","2020-04-28T15:22:16Z"
"it-filesystem-contract","success","completed","2020-04-28T14:45:08Z","2020-04-28T15:02:43Z"
"it-freon","success","completed","2020-04-28T14:45:11Z","2020-04-28T14:59:25Z"
"it-ozone","success","completed","2020-04-28T14:45:11Z","2020-04-28T15:14:23Z"
"it-hdds-om","success","completed","2020-04-28T14:45:12Z","2020-04-28T15:22:02Z"
"rat","success","completed","2020-04-28T05:34:25Z","2020-04-28T05:36:11Z"
"author","success","completed","2020-04-28T05:34:25Z","2020-04-28T05:35:59Z"
"unit","success","completed","2020-04-28T05:34:23Z","2020-04-28T06:05:50Z"
"compile","success","completed","2020-04-28T05:34:25Z","2020-04-28T05:44:43Z"
"acceptance","success","completed","2020-04-28T05:34:25Z","2020-04-28T06:28:27Z"
"checkstyle","success","completed","2020-04-28T05:34:24Z","2020-04-28T05:37:52Z"
"findbugs","success","completed","2020-04-28T05:34:24Z","2020-04-28T05:41:00Z"
"it-hdds-om","success","completed","2020-04-28T05:44:55Z","2020-04-28T06:22:19Z"
"it-ozone","success","completed","2020-04-28T05:44:55Z","2020-04-28T06:13:34Z"
"it-filesystem-contract","success","completed","2020-04-28T05:44:54Z","2020-04-28T06:02:30Z"
"it-client","success","completed","2020-04-28T05:44:54Z","2020-04-28T06:20:49Z"
"it-freon","success","completed","2020-04-28T05:44:54Z","2020-04-28T05:59:29Z"
"it-filesystem","failure","completed","2020-04-28T05:44:52Z","2020-04-28T06:06:35Z"
"unit","success","completed","2020-04-28T14:18:19Z","2020-04-28T14:50:33Z"
"compile","success","completed","2020-04-28T14:18:17Z","2020-04-28T14:27:02Z"
"author","success","completed","2020-04-28T14:18:20Z","2020-04-28T14:19:50Z"
"rat","success","completed","2020-04-28T14:18:17Z","2020-04-28T14:20:04Z"
"checkstyle","success","completed","2020-04-28T14:18:20Z","2020-04-28T14:21:44Z"
"acceptance","success","completed","2020-04-28T14:18:20Z","2020-04-28T15:13:51Z"
"findbugs","success","completed","2020-04-28T14:18:19Z","2020-04-28T14:25:04Z"
"it-ozone","success","completed","2020-04-28T14:28:30Z","2020-04-28T14:57:00Z"
"it-filesystem-contract","success","completed","2020-04-28T14:27:17Z","2020-04-28T14:41:32Z"
"it-client","success","completed","2020-04-28T14:27:44Z","2020-04-28T15:03:34Z"
"it-hdds-om","success","completed","2020-04-28T14:28:24Z","2020-04-28T15:04:21Z"
"it-filesystem","success","completed","2020-04-28T14:29:39Z","2020-04-28T14:50:54Z"
"it-freon","success","completed","2020-04-28T14:29:34Z","2020-04-28T14:44:18Z"
"rat","success","completed","2020-04-28T11:53:46Z","2020-04-28T11:55:34Z"
"author","success","completed","2020-04-28T11:52:15Z","2020-04-28T11:53:43Z"
"compile","success","completed","2020-04-28T11:52:18Z","2020-04-28T12:02:48Z"
"checkstyle","success","completed","2020-04-28T11:52:15Z","2020-04-28T11:55:36Z"
"acceptance","success","completed","2020-04-28T11:52:21Z","2020-04-28T12:46:30Z"
"findbugs","success","completed","2020-04-28T11:52:21Z","2020-04-28T11:58:57Z"
"unit","success","completed","2020-04-28T11:52:16Z","2020-04-28T12:24:00Z"
"it-hdds-om","success","completed","2020-04-28T12:03:09Z","2020-04-28T12:41:22Z"
"it-client","success","completed","2020-04-28T12:03:04Z","2020-04-28T12:38:35Z"
"it-ozone","success","completed","2020-04-28T12:03:02Z","2020-04-28T12:32:41Z"
"it-filesystem","failure","completed","2020-04-28T12:03:04Z","2020-04-28T12:25:11Z"
"it-filesystem-contract","success","completed","2020-04-28T12:03:04Z","2020-04-28T12:21:08Z"
"it-freon","success","completed","2020-04-28T12:03:04Z","2020-04-28T12:17:40Z"
"compile","success","completed","2020-04-28T13:51:34Z","2020-04-28T14:01:08Z"
"acceptance","success","completed","2020-04-28T13:51:36Z","2020-04-28T14:45:04Z"
"checkstyle","success","completed","2020-04-28T13:51:35Z","2020-04-28T13:54:44Z"
"author","success","completed","2020-04-28T13:51:37Z","2020-04-28T13:53:12Z"
"findbugs","success","completed","2020-04-28T13:51:36Z","2020-04-28T13:58:35Z"
"rat","success","completed","2020-04-28T13:51:36Z","2020-04-28T13:53:19Z"
"unit","success","completed","2020-04-28T13:51:37Z","2020-04-28T14:23:31Z"
"it-ozone","success","completed","2020-04-28T14:01:24Z","2020-04-28T14:31:27Z"
"it-filesystem-contract","success","completed","2020-04-28T14:01:25Z","2020-04-28T14:16:26Z"
"it-hdds-om","failure","completed","2020-04-28T14:01:24Z","2020-04-28T14:41:04Z"
"it-freon","success","completed","2020-04-28T14:01:24Z","2020-04-28T14:16:35Z"
"it-filesystem","success","completed","2020-04-28T14:01:25Z","2020-04-28T14:23:31Z"
"it-client","success","completed","2020-04-28T14:01:24Z","2020-04-28T14:36:58Z"
"author","success","completed","2020-04-23T10:51:39Z","2020-04-23T10:53:04Z"
"rat","success","completed","2020-04-23T10:51:41Z","2020-04-23T10:53:18Z"
"compile","success","completed","2020-04-23T10:51:40Z","2020-04-23T11:00:16Z"
"unit","success","completed","2020-04-23T10:51:39Z","2020-04-23T11:22:23Z"
"acceptance","success","completed","2020-04-23T10:51:43Z","2020-04-23T11:46:42Z"
"findbugs","success","completed","2020-04-23T10:51:39Z","2020-04-23T10:57:46Z"
"checkstyle","success","completed","2020-04-23T10:51:39Z","2020-04-23T10:54:38Z"
"it-freon","success","completed","2020-04-23T11:00:28Z","2020-04-23T11:14:57Z"
"it-filesystem","success","completed","2020-04-23T11:00:28Z","2020-04-23T11:21:13Z"
"it-filesystem-contract","success","completed","2020-04-23T11:00:27Z","2020-04-23T11:16:30Z"
"it-client","success","completed","2020-04-23T11:00:30Z","2020-04-23T11:34:58Z"
"it-ozone","success","completed","2020-04-23T11:00:30Z","2020-04-23T11:29:58Z"
"it-hdds-om","success","completed","2020-04-23T11:00:29Z","2020-04-23T11:37:34Z"
"author","success","completed","2020-04-23T23:27:13Z","2020-04-23T23:28:40Z"
"rat","success","completed","2020-04-23T23:27:11Z","2020-04-23T23:28:41Z"
"unit","success","completed","2020-04-23T23:27:13Z","2020-04-23T23:54:42Z"
"compile","success","completed","2020-04-23T23:27:13Z","2020-04-23T23:37:39Z"
"checkstyle","success","completed","2020-04-23T23:27:13Z","2020-04-23T23:30:29Z"
"findbugs","success","completed","2020-04-23T23:27:14Z","2020-04-23T23:33:51Z"
"acceptance","success","completed","2020-04-23T23:27:14Z","2020-04-24T00:21:50Z"
"it-ozone","success","completed","2020-04-23T23:37:51Z","2020-04-24T00:04:21Z"
"it-client","failure","completed","2020-04-23T23:37:50Z","2020-04-24T00:13:23Z"
"it-filesystem-contract","success","completed","2020-04-23T23:37:50Z","2020-04-23T23:54:44Z"
"it-hdds-om","failure","completed","2020-04-23T23:37:50Z","2020-04-24T00:14:07Z"
"it-freon","success","completed","2020-04-23T23:37:51Z","2020-04-23T23:52:46Z"
"it-filesystem","success","completed","2020-04-23T23:37:52Z","2020-04-23T23:58:57Z"
"author","success","completed","2020-04-23T00:04:01Z","2020-04-23T00:05:34Z"
"checkstyle","success","completed","2020-04-23T00:03:44Z","2020-04-23T00:07:04Z"
"acceptance","success","completed","2020-04-23T00:03:36Z","2020-04-23T00:58:59Z"
"compile","success","completed","2020-04-23T00:03:35Z","2020-04-23T00:13:14Z"
"findbugs","success","completed","2020-04-23T00:03:05Z","2020-04-23T00:09:33Z"
"unit","success","completed","2020-04-23T00:03:04Z","2020-04-23T00:35:14Z"
"rat","success","completed","2020-04-23T00:03:05Z","2020-04-23T00:04:42Z"
"it-freon","success","completed","2020-04-23T00:13:29Z","2020-04-23T00:27:27Z"
"it-hdds-om","success","completed","2020-04-23T00:13:28Z","2020-04-23T00:51:38Z"
"it-client","failure","completed","2020-04-23T00:13:28Z","2020-04-23T00:48:54Z"
"it-filesystem-contract","success","completed","2020-04-23T00:13:27Z","2020-04-23T00:29:56Z"
"it-ozone","success","completed","2020-04-23T00:13:26Z","2020-04-23T00:43:12Z"
"it-filesystem","success","completed","2020-04-23T00:13:28Z","2020-04-23T00:34:13Z"
"rat","success","completed","2020-04-23T16:24:39Z","2020-04-23T16:26:12Z"
"compile","success","completed","2020-04-23T16:24:38Z","2020-04-23T16:34:52Z"
"author","success","completed","2020-04-23T16:24:38Z","2020-04-23T16:26:00Z"
"unit","success","completed","2020-04-23T16:24:39Z","2020-04-23T16:54:35Z"
"findbugs","success","completed","2020-04-23T16:24:38Z","2020-04-23T16:31:29Z"
"checkstyle","success","completed","2020-04-23T16:24:38Z","2020-04-23T16:27:53Z"
"acceptance","success","completed","2020-04-23T16:24:37Z","2020-04-23T17:21:24Z"
"it-ozone","success","completed","2020-04-23T16:35:04Z","2020-04-23T17:02:58Z"
"it-hdds-om","success","completed","2020-04-23T16:35:03Z","2020-04-23T17:13:16Z"
"it-client","success","completed","2020-04-23T16:35:03Z","2020-04-23T17:10:46Z"
"it-filesystem-contract","success","completed","2020-04-23T16:35:05Z","2020-04-23T16:50:23Z"
"it-freon","success","completed","2020-04-23T16:35:05Z","2020-04-23T16:49:05Z"
"it-filesystem","success","completed","2020-04-23T16:35:04Z","2020-04-23T16:57:55Z"
"compile","success","completed","2020-04-23T12:43:33Z","2020-04-23T12:53:48Z"
"author","success","completed","2020-04-23T12:43:32Z","2020-04-23T12:45:05Z"
"rat","success","completed","2020-04-23T12:43:31Z","2020-04-23T12:45:03Z"
"unit","success","completed","2020-04-23T12:43:33Z","2020-04-23T13:11:36Z"
"acceptance","failure","completed","2020-04-23T12:43:30Z","2020-04-23T13:23:29Z"
"findbugs","success","completed","2020-04-23T12:43:33Z","2020-04-23T12:49:56Z"
"checkstyle","success","completed","2020-04-23T12:43:32Z","2020-04-23T12:46:29Z"
"it-client","success","completed","2020-04-23T12:54:00Z","2020-04-23T13:29:26Z"
"it-filesystem","success","completed","2020-04-23T12:54:03Z","2020-04-23T13:16:08Z"
"it-filesystem-contract","success","completed","2020-04-23T12:53:59Z","2020-04-23T13:10:48Z"
"it-freon","success","completed","2020-04-23T12:53:59Z","2020-04-23T13:08:43Z"
"it-hdds-om","success","completed","2020-04-23T12:54:01Z","2020-04-23T13:31:09Z"
"it-ozone","success","completed","2020-04-23T12:54:00Z","2020-04-23T13:22:14Z"
"rat","success","completed","2020-05-22T18:00:22Z","2020-05-22T18:02:22Z"
"compile","success","completed","2020-05-22T18:00:21Z","2020-05-22T18:11:37Z"
"author","success","completed","2020-05-22T18:00:21Z","2020-05-22T18:01:46Z"
"unit","success","completed","2020-05-22T18:00:20Z","2020-05-22T18:28:16Z"
"acceptance","success","completed","2020-05-22T18:00:20Z","2020-05-22T19:00:12Z"
"findbugs","success","completed","2020-05-22T18:00:20Z","2020-05-22T18:07:21Z"
"checkstyle","success","completed","2020-05-22T18:00:22Z","2020-05-22T18:03:50Z"
"it-filesystem-contract","success","completed","2020-05-22T18:11:51Z","2020-05-22T18:29:19Z"
"it-client","success","completed","2020-05-22T18:11:51Z","2020-05-22T18:46:46Z"
"it-ozone","success","completed","2020-05-22T18:11:51Z","2020-05-22T18:43:43Z"
"it-hdds-om","success","completed","2020-05-22T18:11:52Z","2020-05-22T18:53:21Z"
"it-freon","failure","completed","2020-05-22T18:11:50Z","2020-05-22T18:42:29Z"
"it-filesystem","success","completed","2020-05-22T18:11:51Z","2020-05-22T18:33:39Z"
"acceptance","success","completed","2020-05-22T20:34:12Z","2020-05-22T21:40:21Z"
"author","success","completed","2020-05-22T20:34:14Z","2020-05-22T20:35:53Z"
"checkstyle","success","completed","2020-05-22T20:34:12Z","2020-05-22T20:37:41Z"
"compile","success","completed","2020-05-22T20:34:14Z","2020-05-22T20:44:28Z"
