2022-10-19 21:46:06,636 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-4901091229]} | ret=SUCCESS |  
2022-10-19 21:47:33,751 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6820960940], path=[ozone-test-3046380862/copyrange/destination], uploadId=[8c21dc04-fd55-4925-9246-92e420766ba0-109197134970159160], partNumber=[2]} | ret=SUCCESS |  
2022-10-19 21:47:34,654 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6820960940], path=[ozone-test-3046380862/copyrange/destination], uploadId=[8c21dc04-fd55-4925-9246-92e420766ba0-109197134970159160], partNumber=[1]} | ret=SUCCESS |  
2022-10-19 21:47:35,278 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6820960940], path=[ozone-test-3046380862/copyrange/destination], uploadId=[8c21dc04-fd55-4925-9246-92e420766ba0-109197134970159160]} | ret=SUCCESS |  
2022-10-19 21:47:35,820 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-6820960940], path=[ozone-test-3046380862/copyrange/destination]} | ret=SUCCESS |  
2022-10-19 21:47:36,567 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6820960940], path=[ozone-test-9466026376/listtest/key1], uploads=[]} | ret=SUCCESS |  
2022-10-19 21:47:37,143 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6820960940], path=[ozone-test-9466026376/listtest/key2], uploads=[]} | ret=SUCCESS |  
2022-10-19 21:47:37,725 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=LIST_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6820960940], prefix=[ozone-test-9466026376/listtest], uploads=[]} | ret=SUCCESS |  
2022-10-19 21:47:40,110 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-8662849867]} | ret=SUCCESS |  
2022-10-19 21:47:40,646 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_BUCKET {bucket=[destbucket-59092]} | ret=SUCCESS |  
2022-10-19 21:47:41,198 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-8662849867], path=[ozone-test-7319009228/copyobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:47:41,775 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-8662849867], encoding-type=[url], prefix=[ozone-test-7319009228/copyobject/key=value/]} | ret=SUCCESS |  
2022-10-19 21:47:42,390 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=COPY_OBJECT {bucket=[destbucket-59092], path=[ozone-test-7319009228/copyobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:47:42,951 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[destbucket-59092], encoding-type=[url], prefix=[ozone-test-7319009228/copyobject/key=value/]} | ret=SUCCESS |  
2022-10-19 21:47:43,565 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=COPY_OBJECT {bucket=[destbucket-59092], path=[ozone-test-7319009228/copyobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:47:44,104 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[destbucket-59092], encoding-type=[url], prefix=[ozone-test-7319009228/copyobject/key=value/]} | ret=SUCCESS |  
2022-10-19 21:47:44,636 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[dfdfdfdfdfnonexistent], path=[ozone-test-7319009228/copyobject/key=value/f1]} | ret=FAILURE | BUCKET_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Bucket not found
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:701)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.getBucketInfo(OzoneManagerProtocolClientSideTranslatorPB.java:545) 
2022-10-19 21:47:45,200 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=COPY_OBJECT {bucket=[destbucket-59092], path=[ozone-test-7319009228/copyobject/key=value/f1]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.endpoint.ObjectEndpoint.copyObject(ObjectEndpoint.java:962) 
2022-10-19 21:47:45,745 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=COPY_OBJECT {bucket=[destbucket-59092], path=[ozone-test-7319009228/copyobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:47:46,302 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=COPY_OBJECT {bucket=[destbucket-59092], path=[ozone-test-7319009228/copyobject/key=value/f1]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.endpoint.ObjectEndpoint.copyObject(ObjectEndpoint.java:960) 
2022-10-19 21:47:48,632 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-5593028665]} | ret=SUCCESS |  
2022-10-19 21:47:49,188 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5593028665], path=[ozone-test-6488792065/deletetestapi/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:47:49,788 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-5593028665], encoding-type=[url], prefix=[ozone-test-6488792065/deletetestapi/key=value/]} | ret=SUCCESS |  
2022-10-19 21:47:50,343 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=DELETE_KEY {bucket=[bucket-ozone-test-5593028665], path=[ozone-test-6488792065/deletetestapi/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:47:50,869 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-5593028665], encoding-type=[url], prefix=[ozone-test-6488792065/deletetestapi/key=value/]} | ret=SUCCESS |  
2022-10-19 21:47:51,383 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-5593028665], list-type=[2], encoding-type=[url], prefix=[], delimiter=[/]} | ret=SUCCESS |  
2022-10-19 21:47:51,911 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=DELETE_KEY {bucket=[bucket-ozone-test-5593028665], path=[thereisnosuchfile]} | ret=FAILURE | KEY_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Key not found
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:701)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.deleteKey(OzoneManagerProtocolClientSideTranslatorPB.java:878) 
2022-10-19 21:47:51,911 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=DELETE_KEY {bucket=[bucket-ozone-test-5593028665], path=[thereisnosuchfile]} | ret=SUCCESS |  
2022-10-19 21:47:52,421 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-5593028665], list-type=[2], encoding-type=[url], prefix=[], delimiter=[/]} | ret=SUCCESS |  
2022-10-19 21:47:52,975 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5593028665], path=[ozone-test-6488792065/deletetestapidir/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:47:53,536 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-5593028665], list-type=[2], encoding-type=[url], prefix=[ozone-test-6488792065/deletetestapidir/key=value/], delimiter=[/]} | ret=SUCCESS |  
2022-10-19 21:47:54,064 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=DELETE_KEY {bucket=[bucket-ozone-test-5593028665], path=[ozone-test-6488792065/deletetestapidir/key=value/]} | ret=FAILURE | KEY_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Key not found
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:701)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.deleteKey(OzoneManagerProtocolClientSideTranslatorPB.java:878) 
2022-10-19 21:47:54,065 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=DELETE_KEY {bucket=[bucket-ozone-test-5593028665], path=[ozone-test-6488792065/deletetestapidir/key=value/]} | ret=SUCCESS |  
2022-10-19 21:47:54,579 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-5593028665], list-type=[2], encoding-type=[url], prefix=[ozone-test-6488792065/deletetestapidir/key=value/], delimiter=[/]} | ret=SUCCESS |  
2022-10-19 21:47:55,142 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=DELETE_KEY {bucket=[bucket-ozone-test-5593028665], path=[ozone-test-6488792065/deletetestapidir/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:47:55,684 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5593028665], path=[ozone-test-6488792065/deletetestapiprefix/key=value/filefile]} | ret=SUCCESS |  
2022-10-19 21:47:56,269 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-5593028665], list-type=[2], encoding-type=[url], prefix=[ozone-test-6488792065/deletetestapiprefix/key=value/], delimiter=[/]} | ret=SUCCESS |  
2022-10-19 21:47:56,798 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=DELETE_KEY {bucket=[bucket-ozone-test-5593028665], path=[ozone-test-6488792065/deletetestapiprefix/key=value/file]} | ret=FAILURE | KEY_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Key not found
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:701)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.deleteKey(OzoneManagerProtocolClientSideTranslatorPB.java:878) 
2022-10-19 21:47:56,798 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=DELETE_KEY {bucket=[bucket-ozone-test-5593028665], path=[ozone-test-6488792065/deletetestapiprefix/key=value/file]} | ret=SUCCESS |  
2022-10-19 21:47:57,329 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-5593028665], list-type=[2], encoding-type=[url], prefix=[ozone-test-6488792065/deletetestapiprefix/key=value/], delimiter=[/]} | ret=SUCCESS |  
2022-10-19 21:47:57,863 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=DELETE_KEY {bucket=[bucket-ozone-test-5593028665], path=[ozone-test-6488792065/deletetestapiprefix/key=value/filefile]} | ret=SUCCESS |  
2022-10-19 21:47:58,395 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=DELETE_KEY {bucket=[bucket-ozone-test-5593028665-nosuchbucket], path=[f1]} | ret=FAILURE | BUCKET_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Bucket not found: s3v/bucket-ozone-test-5593028665-nosuchbucket
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:701)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.deleteKey(OzoneManagerProtocolClientSideTranslatorPB.java:878) 
2022-10-19 21:48:00,694 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-8933230916]} | ret=SUCCESS |  
2022-10-19 21:48:01,248 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-8933230916], path=[ozone-test-3526246102/headobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:01,811 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=HEAD_KEY {bucket=[bucket-ozone-test-8933230916], path=[ozone-test-3526246102/headobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:02,331 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=DELETE_KEY {bucket=[bucket-ozone-test-8933230916], path=[ozone-test-3526246102/headobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:02,847 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=HEAD_KEY {bucket=[bucket-ozone-test-8933230916-non-existent], path=[ozone-test-3526246102/headobject/key=value/f1]} | ret=FAILURE | BUCKET_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Bucket not found
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:701)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.lookupKey(OzoneManagerProtocolClientSideTranslatorPB.java:790) 
2022-10-19 21:48:03,372 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=HEAD_KEY {bucket=[bucket-ozone-test-8933230916], path=[ozone-test-3526246102/non-existent]} | ret=FAILURE | KEY_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Key:ozone-test-3526246102/non-existent not found
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:701)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.lookupKey(OzoneManagerProtocolClientSideTranslatorPB.java:790) 
2022-10-19 21:48:05,736 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-5534282459]} | ret=SUCCESS |  
2022-10-19 21:48:06,287 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5534282459], path=[ozone-test-8876474808/multidelete/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:06,890 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5534282459], path=[ozone-test-8876474808/multidelete/key=value/f2]} | ret=SUCCESS |  
2022-10-19 21:48:07,510 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5534282459], path=[ozone-test-8876474808/multidelete/key=value/f3]} | ret=SUCCESS |  
2022-10-19 21:48:08,092 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-5534282459], encoding-type=[url], prefix=[ozone-test-8876474808/multidelete/key=value/]} | ret=SUCCESS |  
2022-10-19 21:48:08,679 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=MULTI_DELETE {bucket=[bucket-ozone-test-5534282459], delete=[]} | ret=SUCCESS |  
2022-10-19 21:48:09,209 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-5534282459], encoding-type=[url], prefix=[ozone-test-8876474808/multidelete/key=value/]} | ret=SUCCESS |  
2022-10-19 21:48:11,534 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-5090001428]} | ret=SUCCESS |  
2022-10-19 21:48:12,085 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:12,657 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-5090001428], encoding-type=[url], prefix=[ozone-test-0725891482/putobject/key=value/]} | ret=SUCCESS |  
2022-10-19 21:48:13,238 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/zerobyte]} | ret=SUCCESS |  
2022-10-19 21:48:13,780 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_BUCKET {bucket=[bucket-ozone-test-5090001428], encoding-type=[url], prefix=[ozone-test-0725891482/putobject/key=value/]} | ret=SUCCESS |  
2022-10-19 21:48:14,310 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:14,881 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:15,446 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:16,006 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:16,580 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:126) 
2022-10-19 21:48:17,107 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:17,668 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:18,224 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:18,775 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:19,328 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:19,877 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:20,438 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:20,992 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/f1]} | ret=SUCCESS |  
2022-10-19 21:48:21,546 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/zerobyte]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:126) 
2022-10-19 21:48:22,064 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/zerobyte]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:126) 
2022-10-19 21:48:22,592 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=GET_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/key=value/zerobyte]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:126) 
2022-10-19 21:48:23,154 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/custom-metadata/key1]} | ret=SUCCESS |  
2022-10-19 21:48:23,724 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=HEAD_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/custom-metadata/key1]} | ret=SUCCESS |  
2022-10-19 21:48:26,784 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/custom-metadata/key2]} | ret=SUCCESS |  
2022-10-19 21:48:27,340 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=HEAD_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/custom-metadata/key2]} | ret=SUCCESS |  
2022-10-19 21:48:27,886 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/custom-metadata/key2]} | ret=FAILURE | java.lang.IllegalArgumentException: Illegal user defined metadata. Combined size cannot exceed 2KB.
	at org.apache.hadoop.ozone.s3.endpoint.EndpointBase.getCustomMetadataFromHeaders(EndpointBase.java:291)
	at org.apache.hadoop.ozone.s3.endpoint.ObjectEndpoint.put(ObjectEndpoint.java:214) 
2022-10-19 21:48:27,993 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/custom-metadata/key2]} | ret=FAILURE | java.lang.IllegalArgumentException: Illegal user defined metadata. Combined size cannot exceed 2KB.
	at org.apache.hadoop.ozone.s3.endpoint.EndpointBase.getCustomMetadataFromHeaders(EndpointBase.java:291)
	at org.apache.hadoop.ozone.s3.endpoint.ObjectEndpoint.put(ObjectEndpoint.java:214) 
2022-10-19 21:48:29,250 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/custom-metadata/key2]} | ret=FAILURE | java.lang.IllegalArgumentException: Illegal user defined metadata. Combined size cannot exceed 2KB.
	at org.apache.hadoop.ozone.s3.endpoint.EndpointBase.getCustomMetadataFromHeaders(EndpointBase.java:291)
	at org.apache.hadoop.ozone.s3.endpoint.ObjectEndpoint.put(ObjectEndpoint.java:214) 
2022-10-19 21:48:29,589 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/custom-metadata/key2]} | ret=FAILURE | java.lang.IllegalArgumentException: Illegal user defined metadata. Combined size cannot exceed 2KB.
	at org.apache.hadoop.ozone.s3.endpoint.EndpointBase.getCustomMetadataFromHeaders(EndpointBase.java:291)
	at org.apache.hadoop.ozone.s3.endpoint.ObjectEndpoint.put(ObjectEndpoint.java:214) 
2022-10-19 21:48:30,895 | ERROR | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_KEY {bucket=[bucket-ozone-test-5090001428], path=[ozone-test-0725891482/putobject/custom-metadata/key2]} | ret=FAILURE | java.lang.IllegalArgumentException: Illegal user defined metadata. Combined size cannot exceed 2KB.
	at org.apache.hadoop.ozone.s3.endpoint.EndpointBase.getCustomMetadataFromHeaders(EndpointBase.java:291)
	at org.apache.hadoop.ozone.s3.endpoint.ObjectEndpoint.put(ObjectEndpoint.java:214) 
2022-10-19 21:48:33,216 | INFO  | S3GAudit | user=dlfknslnfslf | ip=172.18.0.3 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-7890191230]} | ret=SUCCESS |  
