2022-03-17 13:16:24,459 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd{ip: 172.25.0.104, host: 7729317c535d, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 849580488727, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-03-17 13:19:03,777 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:19:13,644 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:19:25,833 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:19:33,794 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:19:33,802 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:19:33,818 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:20:03,687 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:20:03,745 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:20:03,774 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:20:33,695 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:20:33,758 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:20:33,807 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:20:40,275 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=DELETE_KEY_BLOCK {KeyBlockToDelete=BlockGroup[groupID='/05017-source/bucket1/key2', blockIDs=[conID: 1 locID: 109611004723200006 bcsId: 0]]} | ret=SUCCESS |  
2022-03-17 13:21:03,714 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:21:03,714 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:21:03,763 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:21:12,735 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:21:33,713 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:21:33,763 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:21:33,787 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:22:03,757 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:22:03,780 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:22:03,793 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:22:16,193 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:22:18,506 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:22:21,000 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:22:28,482 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:22:31,155 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:22:33,680 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:22:33,716 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:22:33,779 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:22:33,827 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:22:36,695 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:22:36,708 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:22:40,460 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:22:40,552 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:22:41,531 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:22:42,407 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:22:45,861 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:23:03,697 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:23:03,731 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:23:03,744 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:23:29,163 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:23:32,677 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:23:33,738 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:23:33,751 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:23:33,760 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:23:36,637 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:23:40,189 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:23:40,258 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=DELETE_KEY_BLOCK {KeyBlockToDelete=BlockGroup[groupID='/s3v/bucket-ozone-test-3451355922/README4.md', blockIDs=[conID: 1 locID: 109611004723200012 bcsId: 0]]} | ret=SUCCESS |  
2022-03-17 13:23:44,416 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:23:47,857 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:23:53,084 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:23:53,837 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:23:56,959 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:24:00,422 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:24:03,734 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:24:03,761 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:24:03,767 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:24:03,883 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:24:13,047 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:24:16,488 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:24:22,476 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:24:22,619 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:24:22,695 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:24:28,811 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:24:32,804 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:24:33,617 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:24:33,711 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:24:33,713 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:24:37,761 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:24:40,245 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=DELETE_KEY_BLOCK {KeyBlockToDelete=BlockGroup[groupID='/s3v/bucket-ozone-test-3590987277/ozone-test-6850022562/multipartKey5-9a12ee40-43f8-42c6-8755-96baab6dcdce-107972096974848042-2', blockIDs=[conID: 1 locID: 109611004723200033 bcsId: 0]]} | ret=SUCCESS |  
2022-03-17 13:24:41,962 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:24:45,928 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:25:03,675 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:25:03,691 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:25:03,745 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:25:33,685 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:25:33,715 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:25:33,753 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:25:46,356 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:25:49,018 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:25:54,387 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:26:03,683 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:26:03,768 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:26:03,792 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:26:33,645 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:26:33,759 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:26:33,777 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:26:55,431 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:26:57,041 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:26:58,226 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:27:03,660 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:27:03,679 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:27:03,697 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:27:33,685 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:27:33,706 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:27:33,738 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:27:40,268 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=DELETE_KEY_BLOCK {KeyBlockToDelete=BlockGroup[groupID='/s3v/bucket-ozone-test-3590987277/ozone-test-8888346875/copyrange/destination-d868987c-2aeb-42a8-a340-0106de601de3-107972103377453114-2', blockIDs=[]]} | ret=SUCCESS |  
2022-03-17 13:27:58,744 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:28:03,707 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:28:03,721 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:28:03,732 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:28:13,927 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:28:15,550 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:28:33,646 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:28:33,699 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:28:33,707 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:28:40,263 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=DELETE_KEY_BLOCK {KeyBlockToDelete=BlockGroup[groupID='/s3v/bucket-ozone-test-3590987277/ozone-test-8888346875/copyrange/destination-d868987c-2aeb-42a8-a340-0106de601de3-107972103377453114-1', blockIDs=[conID: 2 locID: 109611004723200045 bcsId: 0]]} | ret=SUCCESS |  
2022-03-17 13:29:03,642 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
