2022-08-24 21:04:33,984 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-8166617629]} | ret=SUCCESS |  
2022-08-24 21:07:03,042 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-3173617520/copyrange/destination], uploadId=[b70420f2-b8c5-434b-bd1e-8d1bf1151404-108879886528348213], partNumber=[1]} | ret=SUCCESS |  
2022-08-24 21:07:06,104 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-3173617520/copyrange/destination], uploadId=[b70420f2-b8c5-434b-bd1e-8d1bf1151404-108879886528348213], partNumber=[2]} | ret=SUCCESS |  
2022-08-24 21:07:06,733 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-3173617520/copyrange/destination], uploadId=[b70420f2-b8c5-434b-bd1e-8d1bf1151404-108879886528348213]} | ret=SUCCESS |  
2022-08-24 21:07:07,289 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-3173617520/copyrange/destination]} | ret=SUCCESS |  
2022-08-24 21:07:08,368 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-9670552106/copyrange/source]} | ret=SUCCESS |  
2022-08-24 21:07:11,689 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-9670552106/copyrange/destination], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:07:12,280 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=HEAD_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-9670552106/copyrange/source]} | ret=SUCCESS |  
2022-08-24 21:07:14,550 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-9670552106/copyrange/destination], uploadId=[be985483-e430-44c2-923d-9068e4c2b9ad-108879887183446073], partNumber=[1]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:126) 
2022-08-24 21:07:15,161 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-9670552106/copyrange/destination], uploadId=[be985483-e430-44c2-923d-9068e4c2b9ad-108879887183446073], partNumber=[2]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:126) 
2022-08-24 21:07:16,324 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-9670552106/copyrange/destination], uploadId=[be985483-e430-44c2-923d-9068e4c2b9ad-108879887183446073], partNumber=[1]} | ret=SUCCESS |  
2022-08-24 21:07:17,093 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-9670552106/copyrange/destination], uploadId=[be985483-e430-44c2-923d-9068e4c2b9ad-108879887183446073], partNumber=[2]} | ret=SUCCESS |  
2022-08-24 21:07:18,345 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-9670552106/copyrange/destination], uploadId=[be985483-e430-44c2-923d-9068e4c2b9ad-108879887183446073], partNumber=[1]} | ret=SUCCESS |  
2022-08-24 21:07:19,034 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-9670552106/copyrange/destination], uploadId=[be985483-e430-44c2-923d-9068e4c2b9ad-108879887183446073]} | ret=SUCCESS |  
2022-08-24 21:07:19,615 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-9670552106/copyrange/destination]} | ret=SUCCESS |  
2022-08-24 21:07:20,524 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-6051801553/listtest/key1], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:07:21,126 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-6051801553/listtest/key2], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:07:21,740 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=LIST_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], prefix=[ozone-test-6051801553/listtest], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:07:27,521 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-5414616179]} | ret=SUCCESS |  
2022-08-24 21:07:28,084 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[destbucket-57355]} | ret=SUCCESS |  
2022-08-24 21:07:28,732 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-5414616179], path=[ozone-test-0570851998/copyobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:07:31,861 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[bucket-ozone-test-5414616179], encoding-type=[url], prefix=[ozone-test-0570851998/copyobject/key=value/]} | ret=SUCCESS |  
2022-08-24 21:07:32,667 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COPY_OBJECT {bucket=[destbucket-57355], path=[ozone-test-0570851998/copyobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:07:33,200 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[destbucket-57355], encoding-type=[url], prefix=[ozone-test-0570851998/copyobject/key=value/]} | ret=SUCCESS |  
2022-08-24 21:07:36,258 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COPY_OBJECT {bucket=[destbucket-57355], path=[ozone-test-0570851998/copyobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:07:36,810 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[destbucket-57355], encoding-type=[url], prefix=[ozone-test-0570851998/copyobject/key=value/]} | ret=SUCCESS |  
2022-08-24 21:07:37,366 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[dfdfdfdfdfnonexistent], path=[ozone-test-0570851998/copyobject/key=value/f1]} | ret=FAILURE | BUCKET_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Bucket not found
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.getBucketInfo(OzoneManagerProtocolClientSideTranslatorPB.java:542) 
2022-08-24 21:07:37,926 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COPY_OBJECT {bucket=[destbucket-57355], path=[ozone-test-0570851998/copyobject/key=value/f1]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.endpoint.ObjectEndpoint.copyObject(ObjectEndpoint.java:954) 
2022-08-24 21:07:38,514 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COPY_OBJECT {bucket=[destbucket-57355], path=[ozone-test-0570851998/copyobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:07:39,082 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COPY_OBJECT {bucket=[destbucket-57355], path=[ozone-test-0570851998/copyobject/key=value/f1]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.endpoint.ObjectEndpoint.copyObject(ObjectEndpoint.java:952) 
2022-08-24 21:07:44,717 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-3239440474]} | ret=SUCCESS |  
2022-08-24 21:07:45,350 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-3239440474], path=[ozone-test-3017881062/deletetestapi/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:07:46,804 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[bucket-ozone-test-3239440474], encoding-type=[url], prefix=[ozone-test-3017881062/deletetestapi/key=value/]} | ret=SUCCESS |  
2022-08-24 21:07:47,359 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {bucket=[bucket-ozone-test-3239440474], path=[ozone-test-3017881062/deletetestapi/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:07:47,947 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[bucket-ozone-test-3239440474], encoding-type=[url], prefix=[ozone-test-3017881062/deletetestapi/key=value/]} | ret=SUCCESS |  
2022-08-24 21:07:48,474 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[bucket-ozone-test-3239440474], list-type=[2], encoding-type=[url], prefix=[], delimiter=[/]} | ret=SUCCESS |  
2022-08-24 21:07:49,013 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {bucket=[bucket-ozone-test-3239440474], path=[thereisnosuchfile]} | ret=FAILURE | KEY_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Key not found
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.deleteKey(OzoneManagerProtocolClientSideTranslatorPB.java:868) 
2022-08-24 21:07:49,014 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {bucket=[bucket-ozone-test-3239440474], path=[thereisnosuchfile]} | ret=SUCCESS |  
2022-08-24 21:07:49,551 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[bucket-ozone-test-3239440474], list-type=[2], encoding-type=[url], prefix=[], delimiter=[/]} | ret=SUCCESS |  
2022-08-24 21:07:50,131 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-3239440474], path=[ozone-test-3017881062/deletetestapidir/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:07:51,792 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[bucket-ozone-test-3239440474], list-type=[2], encoding-type=[url], prefix=[ozone-test-3017881062/deletetestapidir/key=value/], delimiter=[/]} | ret=SUCCESS |  
2022-08-24 21:07:52,361 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {bucket=[bucket-ozone-test-3239440474], path=[ozone-test-3017881062/deletetestapidir/key=value/]} | ret=FAILURE | KEY_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Key not found
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.deleteKey(OzoneManagerProtocolClientSideTranslatorPB.java:868) 
2022-08-24 21:07:52,362 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {bucket=[bucket-ozone-test-3239440474], path=[ozone-test-3017881062/deletetestapidir/key=value/]} | ret=SUCCESS |  
2022-08-24 21:07:52,926 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[bucket-ozone-test-3239440474], list-type=[2], encoding-type=[url], prefix=[ozone-test-3017881062/deletetestapidir/key=value/], delimiter=[/]} | ret=SUCCESS |  
2022-08-24 21:07:53,504 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {bucket=[bucket-ozone-test-3239440474], path=[ozone-test-3017881062/deletetestapidir/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:07:54,081 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-3239440474], path=[ozone-test-3017881062/deletetestapiprefix/key=value/filefile]} | ret=SUCCESS |  
2022-08-24 21:07:54,748 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[bucket-ozone-test-3239440474], list-type=[2], encoding-type=[url], prefix=[ozone-test-3017881062/deletetestapiprefix/key=value/], delimiter=[/]} | ret=SUCCESS |  
2022-08-24 21:07:55,300 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {bucket=[bucket-ozone-test-3239440474], path=[ozone-test-3017881062/deletetestapiprefix/key=value/file]} | ret=FAILURE | KEY_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Key not found
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.deleteKey(OzoneManagerProtocolClientSideTranslatorPB.java:868) 
2022-08-24 21:07:55,300 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {bucket=[bucket-ozone-test-3239440474], path=[ozone-test-3017881062/deletetestapiprefix/key=value/file]} | ret=SUCCESS |  
2022-08-24 21:07:55,865 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[bucket-ozone-test-3239440474], list-type=[2], encoding-type=[url], prefix=[ozone-test-3017881062/deletetestapiprefix/key=value/], delimiter=[/]} | ret=SUCCESS |  
2022-08-24 21:07:56,587 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {bucket=[bucket-ozone-test-3239440474], path=[ozone-test-3017881062/deletetestapiprefix/key=value/filefile]} | ret=SUCCESS |  
2022-08-24 21:07:57,123 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {bucket=[bucket-ozone-test-3239440474-nosuchbucket], path=[f1]} | ret=FAILURE | BUCKET_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Bucket not found: s3v/bucket-ozone-test-3239440474-nosuchbucket
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.deleteKey(OzoneManagerProtocolClientSideTranslatorPB.java:868) 
2022-08-24 21:08:02,583 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-8302286888]} | ret=SUCCESS |  
2022-08-24 21:08:03,210 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-8302286888], path=[ozone-test-2078015120/headobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:08:03,830 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=HEAD_KEY {bucket=[bucket-ozone-test-8302286888], path=[ozone-test-2078015120/headobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:08:04,410 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {bucket=[bucket-ozone-test-8302286888], path=[ozone-test-2078015120/headobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:08:04,969 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=HEAD_KEY {bucket=[bucket-ozone-test-8302286888-non-existent], path=[ozone-test-2078015120/headobject/key=value/f1]} | ret=FAILURE | BUCKET_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Bucket not found
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.lookupKey(OzoneManagerProtocolClientSideTranslatorPB.java:797) 
2022-08-24 21:08:05,530 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=HEAD_KEY {bucket=[bucket-ozone-test-8302286888], path=[ozone-test-2078015120/non-existent]} | ret=FAILURE | KEY_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Key:ozone-test-2078015120/non-existent not found
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.lookupKey(OzoneManagerProtocolClientSideTranslatorPB.java:797) 
2022-08-24 21:08:11,313 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-0355249610]} | ret=SUCCESS |  
2022-08-24 21:08:11,924 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-0355249610], path=[ozone-test-4108198442/multidelete/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:08:12,612 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-0355249610], path=[ozone-test-4108198442/multidelete/key=value/f2]} | ret=SUCCESS |  
2022-08-24 21:09:12,860 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-0355249610], path=[ozone-test-4108198442/multidelete/key=value/f2]} | ret=SUCCESS |  
2022-08-24 21:10:13,619 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-0355249610], path=[ozone-test-4108198442/multidelete/key=value/f2]} | ret=SUCCESS |  
2022-08-24 21:11:16,380 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-0355249610], path=[ozone-test-4108198442/multidelete/key=value/f2]} | ret=SUCCESS |  
2022-08-24 21:12:20,232 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-0355249610], path=[ozone-test-4108198442/multidelete/key=value/f2]} | ret=SUCCESS |  
2022-08-24 21:12:20,921 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-0355249610], path=[ozone-test-4108198442/multidelete/key=value/f3]} | ret=SUCCESS |  
2022-08-24 21:13:21,463 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-0355249610], path=[ozone-test-4108198442/multidelete/key=value/f3]} | ret=SUCCESS |  
2022-08-24 21:13:23,005 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-1978567693]} | ret=SUCCESS |  
2022-08-24 21:13:23,871 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:13:24,721 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[bucket-ozone-test-1978567693], encoding-type=[url], prefix=[ozone-test-3021223134/putobject/key=value/]} | ret=SUCCESS |  
2022-08-24 21:13:25,506 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/zerobyte]} | ret=SUCCESS |  
2022-08-24 21:13:26,439 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_BUCKET {bucket=[bucket-ozone-test-1978567693], encoding-type=[url], prefix=[ozone-test-3021223134/putobject/key=value/]} | ret=SUCCESS |  
2022-08-24 21:13:27,202 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:13:27,417 | ERROR | S3GAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=FAILURE | INVALID_TOKEN org.apache.hadoop.ozone.om.exceptions.OMException: User scm/scm@EXAMPLE.COM request authorization failure: signatures do NOT match
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.getS3VolumeContext(OzoneManagerProtocolClientSideTranslatorPB.java:1207) 
2022-08-24 21:13:28,071 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:13:28,854 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:13:29,577 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:13:30,350 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:126) 
2022-08-24 21:13:31,109 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:13:32,003 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:13:32,849 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:13:33,555 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:13:34,342 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:13:35,195 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:13:35,994 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
2022-08-24 21:13:36,782 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-1978567693], path=[ozone-test-3021223134/putobject/key=value/f1]} | ret=SUCCESS |  
